DATAFLOW,LAST UPDATE,freq,unit,vehicle,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,DK,2019,31,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,EE,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,EL,2019,22,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,ES,2019,80,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,EU27_2020,2019,2020,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,FI,2019,23,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,FR,2019,187,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,HR,2019,16,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,HU,2019,63,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,IE,2019,8,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,IS,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,IT,2019,253,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,LT,2019,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,LU,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,LV,2019,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,MT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,NL,2019,148,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,NO,2019,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,PL,2019,258,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,PT,2019,27,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,RO,2019,198,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,SE,2019,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,SI,2019,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,SK,2019,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,AT,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,BE,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,BG,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,CY,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,CZ,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,DE,2019,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,EE,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,EL,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,ES,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,EU27_2020,2019,73,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,FR,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,HU,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,IT,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,LT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,LU,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,LV,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,MT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,NL,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,NO,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,PL,2019,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,RO,2019,27,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,SE,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,SK,2019,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,BE,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,ES,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,EU27_2020,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,IS,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,LT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,LU,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,LV,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,MT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,NO,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,SI,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,SK,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,BE,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,CH,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,DK,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,EU27_2020,2019,33,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,FI,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,HR,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,IE,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,IS,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,IT,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,PT,2019,29,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,SI,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,BG,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,DE,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,EE,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,EU27_2020,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,HU,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,LV,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,NO,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,SK,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,AT,2019,200,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,BE,2019,306,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,BG,2019,348,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,CH,2019,65,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,CY,2019,14,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,CZ,2019,329,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,DE,2019,1364,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,DK,2019,87,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,EE,2019,20,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,EL,2019,202,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,ES,2019,641,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,EU27_2020,2019,10076,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,FI,2019,123,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,FR,2019,1622,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,HR,2019,141,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,HU,2019,273,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,IE,2019,81,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,IS,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,IT,2019,1411,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,LT,2019,84,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,LU,2019,16,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,LV,2019,62,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,MT,2019,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,NL,2019,240,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,NO,2019,61,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,PL,2019,1333,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,PT,2019,235,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,RO,2019,682,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,SE,2019,103,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,SI,2019,28,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,SK,2019,124,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,EPAC,AT,2019,11,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,EPAC,EU27_2020,2019,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,EPAC,LT,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCMOB,EU27_2020,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCMOB,IE,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCMOB,LT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCO,DE,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCO,EU27_2020,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCO,FR,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCO,LU,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCO,MT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCO,NO,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCO,SK,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,AT,2019,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,BE,2019,19,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,BG,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,CH,2019,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,CY,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,CZ,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,DE,2019,63,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,DK,2019,13,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,EE,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,EL,2019,19,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,ES,2019,49,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,EU27_2020,2019,611,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,FI,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,FR,2019,134,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,HR,2019,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,HU,2019,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,IS,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,IT,2019,88,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,LT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,LU,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,LV,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,MT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,NL,2019,35,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,NO,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,PL,2019,87,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,PT,2019,36,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,RO,2019,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,SE,2019,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,SI,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,SK,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,EU27_2020,2019,828,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,FI,2019,25,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,HR,2019,46,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,IE,2019,16,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,IT,2019,698,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,LT,2019,19,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,LV,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,MT,2019,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_2WH,SI,2019,20,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,AT,2019,61,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,BE,2019,62,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,BG,2019,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,CH,2019,30,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,DE,2019,479,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,ES,2019,378,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,EU27_2020,2019,1885,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,FR,2019,518,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,IS,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,LU,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,LV,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,MT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,NO,2019,15,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,PL,2019,262,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,PT,2019,90,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,SE,2019,27,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,AT,2019,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,BG,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,CH,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,DE,2019,63,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,ES,2019,39,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,EU27_2020,2019,290,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,FR,2019,97,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,IS,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,LU,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,LV,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,NO,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,PL,2019,33,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,PT,2019,37,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,SE,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,BE,2019,22,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,CY,2019,16,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,CZ,2019,84,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,DK,2019,27,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,EE,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,EL,2019,228,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,EU27_2020,2019,561,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,HU,2019,64,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,NL,2019,45,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,RO,2019,51,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,SK,2019,21,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,AT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,BE,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,BG,2019,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,CH,2019,11,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,CY,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,CZ,2019,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,DE,2019,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,DK,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,EE,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,EL,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,ES,2019,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,EU27_2020,2019,167,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,FI,2019,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,FR,2019,32,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,HR,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,HU,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,IE,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,IT,2019,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,LT,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,LU,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,LV,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,MT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,NL,2019,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,NO,2019,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,PL,2019,8,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,PT,2019,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,RO,2019,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,SE,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,SI,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,SK,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,AT,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,BE,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,BG,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,CH,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,CZ,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,DE,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EE,2019,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EL,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,ES,2019,9,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EU27_2020,2019,61,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,FI,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,HR,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,IS,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,LT,2019,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,LU,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,MT,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,NO,2019,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,RO,2019,39,
